division_id,matchweek,date,time,home_team_id,away_team_id,goals_home_team,goals_away_team,status
1,18,2019-01-30,14:45:00,17,8,1,3,NULL
1,18,2019-01-30,14:30:00,33,13,3,4,NULL
1,18,2019-01-30,14:30:00,67,30,0,1,NULL
1,18,2019-01-30,14:30:00,52,56,0,4,NULL
1,18,2019-01-30,14:30:00,4,49,1,2,NULL
1,19,2019-02-06,14:30:00,16,8,1,0,NULL
1,19,2019-02-06,14:45:00,13,17,1,1,NULL
1,19,2019-02-06,14:00:00,30,33,0,3,NULL
1,19,2019-02-06,15:00:00,56,67,1,2,NULL
1,19,2019-02-06,14:30:00,49,52,2,0,NULL
1,19,2019-02-06,14:45:00,10,4,4,4,NULL
1,20,2019-04-10,15:30:00,10,8,0,4,NULL
1,20,2019-04-10,14:30:00,16,13,5,0,NULL
1,20,2019-04-10,15:00:00,17,30,1,4,NULL
1,20,2019-04-10,14:30:00,33,56,1,0,NULL
1,20,2019-04-10,14:30:00,67,49,0,3,NULL
1,20,2019-04-10,14:30:00,4,52,2,5,NULL
1,21,2019-04-17,00:00:00,13,10,0,0,NULL
1,21,2019-04-17,14:00:00,30,16,10,4,NULL
1,21,2019-04-17,15:00:00,56,17,0,0,NULL
1,21,2019-04-17,14:30:00,49,33,4,2,NULL
1,21,2019-04-17,14:30:00,52,67,1,1,NULL
1,21,2019-04-17,16:00:00,8,4,4,0,NULL
1,22,2019-04-24,16:00:00,8,13,1,6,NULL
1,22,2019-04-24,15:30:00,10,30,0,1,NULL
1,22,2019-04-24,14:30:00,16,56,3,0,NULL
1,22,2019-04-24,15:00:00,17,49,0,2,NULL
1,22,2019-04-24,14:30:00,33,52,1,3,NULL
1,22,2019-04-24,14:30:00,4,67,2,0,NULL
2,1,2018-09-05,13:30:00,19,29,0,0,NULL
2,1,2018-09-05,14:30:00,42,5,0,2,NULL
2,1,2018-09-05,13:30:00,48,3,1,0,NULL
2,1,2018-09-05,14:30:00,43,50,5,2,NULL
2,1,2018-09-05,15:00:00,64,1,2,2,NULL
2,1,2018-09-05,14:00:00,51,58,0,0,NULL
2,2,2018-09-12,15:00:00,29,42,2,3,NULL
2,2,2018-09-12,16:00:00,5,48,1,0,NULL
2,2,2018-09-12,13:30:00,3,43,0,2,NULL
2,2,2018-09-12,13:30:00,50,64,2,1,NULL
2,2,2018-09-12,17:00:00,1,51,7,1,NULL
2,2,2018-09-12,14:30:00,58,19,3,0,NULL
2,3,2018-09-19,14:30:00,42,19,0,3,NULL
2,3,2018-09-19,13:30:00,48,29,3,2,NULL
2,3,2018-09-19,14:30:00,43,5,0,0,NULL
2,3,2018-09-19,15:00:00,64,3,1,1,NULL
2,3,2018-09-19,14:00:00,51,50,0,1,NULL
2,3,2018-09-19,17:00:00,1,58,0,1,NULL
2,4,2018-09-26,13:30:00,19,48,4,2,NULL
2,4,2018-09-26,15:00:00,29,43,0,3,NULL
2,4,2018-09-26,16:00:00,5,64,8,2,NULL
2,4,2018-09-26,00:00:00,3,51,1,2,NULL
2,4,2018-09-26,13:30:00,50,1,2,0,NULL
2,4,2018-09-26,14:30:00,58,42,2,0,NULL
2,5,2018-10-03,13:30:00,48,42,5,0,NULL
2,5,2018-10-03,14:30:00,43,19,1,4,NULL
2,5,2018-10-03,15:00:00,64,29,4,4,NULL
2,5,2018-10-03,14:00:00,51,5,1,0,NULL
2,5,2018-10-03,17:00:00,1,3,0,2,NULL
2,5,2018-10-03,13:30:00,50,58,2,1,NULL
2,6,2018-10-10,14:30:00,42,43,5,0,NULL
2,6,2018-10-10,13:30:00,19,64,0,4,NULL
2,6,2018-10-10,15:00:00,29,51,2,1,NULL
2,6,2018-10-10,16:00:00,5,1,4,7,NULL
2,6,2018-10-10,13:30:00,3,50,0,0,NULL
2,6,2018-10-10,14:30:00,58,48,1,3,NULL
2,7,2018-10-17,14:30:00,43,48,0,1,NULL
2,7,2018-10-17,15:00:00,64,42,1,1,NULL
2,7,2018-10-17,14:00:00,51,19,0,3,NULL
2,7,2018-10-17,17:00:00,1,29,3,3,NULL
2,7,2018-10-17,13:30:00,50,5,2,0,NULL
2,7,2018-10-17,13:30:00,3,58,0,5,NULL
2,8,2018-10-24,15:00:00,64,48,0,5,NULL
2,8,2018-10-24,14:30:00,42,51,0,2,NULL
2,8,2018-10-24,13:30:00,19,1,4,0,NULL
2,8,2018-10-24,15:00:00,29,50,0,3,NULL
2,8,2018-10-24,13:30:00,3,5,5,1,NULL
2,8,2018-10-24,00:00:00,58,43,4,1,NULL
2,9,2018-10-31,15:00:00,64,43,3,2,NULL
2,9,2018-10-31,14:00:00,51,48,4,1,NULL
2,9,2018-10-31,17:00:00,1,42,3,1,NULL
2,9,2018-10-31,13:30:00,50,19,2,9,NULL
2,9,2018-10-31,13:30:00,3,29,1,1,NULL
2,9,2018-10-31,14:45:00,5,58,0,2,NULL
2,10,2018-11-07,14:30:00,43,51,0,5,NULL
2,10,2018-11-07,13:30:00,48,1,10,5,NULL
2,10,2018-11-07,14:30:00,42,50,1,0,NULL
2,10,2018-11-07,13:30:00,19,3,2,0,NULL
2,10,2018-11-07,14:45:00,29,5,0,0,NULL
2,10,2018-11-07,14:30:00,58,64,4,4,NULL
2,11,2018-11-14,14:00:00,51,64,3,1,NULL
2,11,2018-11-14,17:00:00,1,43,0,3,NULL
2,11,2018-11-14,13:30:00,50,48,0,2,NULL
2,11,2018-11-14,13:30:00,3,42,0,1,NULL
2,11,2018-11-14,14:45:00,5,19,0,1,NULL
2,11,2018-11-14,14:45:00,29,58,1,1,NULL
2,12,2018-12-05,14:45:00,29,19,1,0,NULL
2,12,2018-12-05,14:45:00,5,42,4,1,NULL
2,12,2018-12-05,13:30:00,3,48,0,0,NULL
2,12,2018-12-05,13:30:00,50,43,0,3,NULL
2,12,2018-12-05,17:00:00,1,64,2,1,NULL
2,12,2018-12-05,14:30:00,58,51,0,2,NULL
2,13,2018-12-12,14:30:00,42,29,2,0,NULL
2,13,2018-12-12,14:30:00,19,58,1,0,NULL
2,13,2018-12-12,00:00:00,64,50,2,3,NULL
2,13,2018-12-12,14:30:00,43,3,0,0,NULL
2,13,2018-12-12,13:30:00,48,5,0,0,NULL
2,13,2018-12-12,14:00:00,51,1,1,1,NULL
2,14,2018-12-19,13:30:00,19,42,1,6,NULL
2,14,2018-12-19,14:45:00,29,48,1,4,NULL
2,14,2018-12-19,14:45:00,5,43,0,2,NULL
2,14,2018-12-19,00:00:00,3,64,0,3,NULL
2,14,2018-12-19,13:30:00,50,51,0,0,NULL
2,14,2018-12-19,14:30:00,58,1,4,1,NULL
2,15,2019-01-09,13:30:00,48,19,1,1,NULL
2,15,2019-01-09,14:30:00,43,29,0,2,NULL
2,15,2019-01-09,15:00:00,64,5,2,4,NULL
2,15,2019-01-09,14:00:00,51,3,3,0,NULL
2,15,2019-01-09,17:00:00,1,50,5,1,NULL
2,15,2019-01-09,14:30:00,42,58,2,1,NULL
2,16,2019-01-16,14:30:00,42,48,0,0,NULL
2,16,2019-01-16,13:30:00,19,43,0,1,NULL
2,16,2019-01-16,14:45:00,29,64,0,1,NULL
2,16,2019-01-16,14:45:00,5,51,4,0,NULL
2,16,2019-01-16,13:30:00,3,1,1,3,NULL
2,16,2019-01-16,14:30:00,58,50,8,0,NULL
2,17,2019-01-23,14:30:00,43,42,3,6,NULL
2,17,2019-01-23,15:00:00,64,19,0,5,NULL
2,17,2019-01-23,14:00:00,51,29,0,10,NULL
2,17,2019-01-23,17:00:00,1,5,2,0,NULL
2,17,2019-01-23,13:30:00,50,3,9,6,NULL
2,17,2019-01-23,13:30:00,48,58,2,5,NULL
2,18,2019-01-30,00:00:00,48,43,0,0,NULL
2,18,2019-01-30,14:30:00,42,64,0,0,NULL
2,18,2019-01-30,13:30:00,19,51,0,0,NULL
2,18,2019-01-30,14:45:00,29,1,0,1,NULL
2,18,2019-01-30,14:45:00,5,50,4,1,NULL
2,18,2019-01-30,14:30:00,58,3,1,2,NULL
2,19,2019-02-06,13:30:00,48,64,0,0,NULL
2,19,2019-02-06,14:00:00,51,42,0,2,NULL
2,19,2019-02-06,17:00:00,1,19,0,0,NULL
2,19,2019-02-06,13:30:00,50,29,0,4,NULL
2,19,2019-02-06,14:45:00,5,3,0,3,NULL
2,19,2019-02-06,14:30:00,43,58,1,2,NULL
2,20,2019-04-10,14:30:00,43,64,4,0,NULL
2,20,2019-04-10,13:30:00,48,51,0,1,NULL
2,20,2019-04-10,14:30:00,42,1,2,2,NULL
2,20,2019-04-10,13:30:00,19,50,10,4,NULL
2,20,2019-04-10,15:00:00,29,3,0,0,NULL
2,20,2019-04-10,14:30:00,58,5,2,0,NULL
2,21,2019-04-17,14:00:00,51,43,1,10,NULL
2,21,2019-04-17,17:00:00,1,48,2,0,NULL
2,21,2019-04-17,13:30:00,50,42,2,0,NULL
2,21,2019-04-17,13:30:00,3,19,0,9,NULL
2,21,2019-04-17,16:00:00,5,29,3,2,NULL
2,21,2019-04-17,15:00:00,64,58,1,4,NULL
2,22,2019-04-24,15:00:00,64,51,0,1,NULL
2,22,2019-04-24,14:30:00,43,1,0,1,NULL
2,22,2019-04-24,13:30:00,48,50,10,2,NULL
2,22,2019-04-24,14:30:00,42,3,1,2,NULL
2,22,2019-04-24,13:30:00,19,5,4,2,NULL
2,22,2019-04-24,14:30:00,58,29,3,1,NULL
3,1,2018-09-05,14:00:00,12,35,5,8,NULL
3,1,2018-09-05,14:30:00,53,34,0,4,NULL
3,1,2018-09-05,14:00:00,7,45,1,1,NULL
3,1,2018-09-05,14:30:00,31,15,3,1,NULL
3,1,2018-09-05,13:00:00,63,61,6,2,NULL
3,2,2018-09-12,14:30:00,35,39,4,2,NULL
3,2,2018-09-12,14:30:00,34,45,0,3,NULL
3,2,2018-09-12,14:00:00,7,31,1,1,NULL
3,2,2018-09-12,13:00:00,15,63,5,0,NULL
3,2,2018-09-12,13:00:00,61,12,5,2,NULL
3,3,2018-09-19,15:00:00,39,12,0,7,NULL
3,3,2018-09-19,14:30:00,53,35,0,1,NULL
3,3,2018-09-19,14:30:00,31,34,0,0,NULL
3,3,2018-09-19,13:00:00,63,7,0,4,NULL
3,3,2018-09-19,15:00:00,15,61,2,0,NULL
3,4,2018-09-26,14:00:00,12,53,2,0,NULL
3,4,2018-09-26,14:30:00,35,45,0,0,NULL
3,4,2018-09-26,14:30:00,34,63,1,3,NULL
3,4,2018-09-26,15:00:00,15,7,1,4,NULL
3,4,2018-09-26,15:00:00,39,61,1,0,NULL
3,5,2018-10-03,14:30:00,53,39,2,3,NULL
3,5,2018-10-03,14:00:00,45,12,0,1,NULL
3,5,2018-10-03,14:30:00,31,35,2,4,NULL
3,5,2018-10-03,13:00:00,15,34,3,0,NULL
3,5,2018-10-03,13:00:00,61,7,4,0,NULL
3,6,2018-10-10,15:00:00,39,45,3,1,NULL
3,6,2018-10-10,14:00:00,12,31,0,5,NULL
3,6,2018-10-10,14:30:00,35,63,10,2,NULL
3,6,2018-10-10,14:30:00,34,7,1,2,NULL
3,6,2018-10-10,14:30:00,53,61,3,1,NULL
3,7,2018-10-17,14:00:00,45,53,0,6,NULL
3,7,2018-10-17,14:30:00,31,39,3,0,NULL
3,7,2018-10-17,13:00:00,63,12,7,0,NULL
3,7,2018-10-17,13:00:00,15,35,4,4,NULL
3,7,2018-10-17,14:00:00,61,34,0,2,NULL
3,8,2018-10-24,14:30:00,53,31,5,2,NULL
3,8,2018-10-24,15:00:00,39,63,2,2,NULL
3,8,2018-10-24,14:00:00,12,15,2,2,NULL
3,8,2018-10-24,14:00:00,7,35,5,1,NULL
3,8,2018-10-24,13:00:00,61,45,3,0,NULL
3,9,2018-10-31,14:30:00,31,45,0,0,NULL
3,9,2018-10-31,13:00:00,63,53,0,3,NULL
3,9,2018-10-31,13:00:00,15,39,4,1,NULL
3,9,2018-10-31,14:00:00,7,12,3,3,NULL
3,9,2018-10-31,14:30:00,34,35,0,2,NULL
3,10,2018-11-07,14:00:00,45,63,1,1,NULL
3,10,2018-11-07,13:00:00,53,15,4,4,NULL
3,10,2018-11-07,15:00:00,39,7,1,4,NULL
3,10,2018-11-07,14:00:00,12,34,2,2,NULL
3,10,2018-11-07,14:00:00,61,31,1,1,NULL
3,11,2018-11-14,13:00:00,63,31,3,0,NULL
3,11,2018-11-14,13:00:00,15,45,0,3,NULL
3,11,2018-11-14,14:00:00,7,53,9,1,NULL
3,11,2018-11-14,14:30:00,34,39,2,1,NULL
3,11,2018-11-14,14:30:00,35,61,4,4,NULL
3,12,2018-12-05,14:30:00,35,12,1,0,NULL
3,12,2018-12-05,14:30:00,34,53,4,2,NULL
3,12,2018-12-05,14:00:00,45,7,1,2,NULL
3,12,2018-12-05,13:00:00,15,31,2,0,NULL
3,12,2018-12-05,14:00:00,61,63,5,0,NULL
3,13,2018-12-12,15:00:00,39,35,4,5,NULL
3,13,2018-12-12,14:30:00,12,61,1,3,NULL
3,13,2018-12-12,14:30:00,31,7,2,1,NULL
3,13,2018-12-12,14:00:00,45,34,4,0,NULL
3,13,2018-12-12,13:00:00,63,15,1,3,NULL
3,14,2018-12-19,14:00:00,12,39,0,2,NULL
3,14,2018-12-19,14:30:00,35,53,2,1,NULL
3,14,2018-12-19,14:30:00,34,31,1,8,NULL
3,14,2018-12-19,14:00:00,7,63,1,0,NULL
3,14,2018-12-19,13:00:00,61,15,0,3,NULL
3,15,2019-01-09,14:30:00,53,12,0,1,NULL
3,15,2019-01-09,14:00:00,45,35,1,1,NULL
3,15,2019-01-09,13:00:00,63,34,3,1,NULL
3,15,2019-01-09,14:00:00,7,15,0,5,NULL
3,15,2019-01-09,13:00:00,61,39,0,8,NULL
3,16,2019-01-16,15:00:00,39,53,4,0,NULL
3,16,2019-01-16,14:00:00,12,45,1,2,NULL
3,16,2019-01-16,14:30:00,35,31,2,1,NULL
3,16,2019-01-16,14:30:00,34,15,3,4,NULL
3,16,2019-01-16,14:00:00,7,61,6,3,NULL
3,17,2019-01-23,14:00:00,45,39,2,2,NULL
3,17,2019-01-23,14:30:00,31,12,0,2,NULL
3,17,2019-01-23,13:00:00,63,35,3,2,NULL
3,17,2019-01-23,14:00:00,7,34,1,9,NULL
3,17,2019-01-23,13:00:00,61,53,4,0,NULL
3,18,2019-01-30,14:30:00,53,45,7,3,NULL
3,18,2019-01-30,15:00:00,39,31,1,1,NULL
3,18,2019-01-30,14:00:00,12,63,2,1,NULL
3,18,2019-01-30,14:30:00,35,15,5,0,NULL
3,18,2019-01-30,14:30:00,34,61,1,0,NULL
3,19,2019-02-06,14:30:00,31,53,2,0,NULL
3,19,2019-02-06,13:00:00,63,39,1,0,NULL
3,19,2019-02-06,13:00:00,15,12,2,1,NULL
3,19,2019-02-06,14:30:00,35,7,4,0,NULL
3,19,2019-02-06,14:00:00,45,61,7,5,NULL
3,20,2019-04-10,14:00:00,45,31,2,4,NULL
3,20,2019-04-10,14:30:00,53,63,0,0,NULL
3,20,2019-04-10,15:00:00,39,15,1,4,NULL
3,20,2019-04-10,14:00:00,12,7,4,0,NULL
3,20,2019-04-10,14:30:00,35,34,2,3,NULL
3,21,2019-04-17,13:00:00,63,45,0,4,NULL
3,21,2019-04-17,13:00:00,15,53,2,4,NULL
3,21,2019-04-17,14:00:00,7,39,1,5,NULL
3,21,2019-04-17,14:30:00,34,12,0,0,NULL
3,21,2019-04-17,00:00:00,31,61,0,1,NULL
3,22,2019-04-24,14:30:00,31,63,2,2,NULL
3,22,2019-04-24,14:00:00,45,15,0,0,NULL
3,22,2019-04-24,14:30:00,53,7,0,0,NULL
3,22,2019-04-24,15:00:00,39,34,2,7,NULL
3,22,2019-04-24,13:00:00,61,35,0,2,NULL
4,1,2018-09-05,15:00:00,44,2,3,0,NULL
4,1,2018-09-05,13:30:00,47,57,2,0,NULL
4,1,2018-09-05,14:30:00,55,71,3,0,NULL
4,1,2018-09-05,14:30:00,32,38,0,2,NULL
4,1,2018-09-05,14:30:00,36,59,4,4,NULL
4,2,2018-09-12,14:00:00,2,47,0,3,NULL
4,2,2018-09-12,14:30:00,54,55,3,0,NULL
4,2,2018-09-12,15:00:00,71,32,5,8,NULL
4,2,2018-09-12,14:30:00,38,36,2,1,NULL
4,2,2018-09-12,15:00:00,44,59,2,4,NULL
4,3,2018-09-19,13:30:00,47,44,1,2,NULL
4,3,2018-09-19,14:30:00,55,57,0,0,NULL
4,3,2018-09-19,14:30:00,32,54,5,0,NULL
4,3,2018-09-19,14:30:00,36,71,2,7,NULL
4,3,2018-09-19,14:30:00,38,59,1,1,NULL
4,4,2018-09-26,14:00:00,2,55,4,4,NULL
4,4,2018-09-26,14:00:00,57,32,0,2,NULL
4,4,2018-09-26,14:30:00,54,36,1,2,NULL
4,4,2018-09-26,15:00:00,71,38,2,3,NULL
4,4,2018-09-26,00:00:00,59,47,1,0,NULL
4,5,2018-10-03,15:30:00,44,55,2,1,NULL
4,5,2018-10-03,14:30:00,32,2,2,0,NULL
4,5,2018-10-03,14:30:00,36,57,6,3,NULL
4,5,2018-10-03,14:30:00,38,54,0,9,NULL
4,5,2018-10-03,15:00:00,71,59,2,3,NULL
4,6,2018-10-10,13:30:00,47,55,1,0,NULL
4,6,2018-10-10,15:00:00,44,32,5,2,NULL
4,6,2018-10-10,14:00:00,2,36,0,0,NULL
4,6,2018-10-10,14:00:00,57,38,8,0,NULL
4,6,2018-10-10,14:30:00,54,71,4,0,NULL
4,7,2018-10-17,14:30:00,32,47,2,1,NULL
4,7,2018-10-17,14:30:00,36,44,1,2,NULL
4,7,2018-10-17,14:30:00,38,2,0,5,NULL
4,7,2018-10-17,15:00:00,71,57,4,1,NULL
4,7,2018-10-17,14:30:00,54,59,1,1,NULL
4,8,2018-10-24,13:30:00,47,36,3,4,NULL
4,8,2018-10-24,15:00:00,44,38,0,5,NULL
4,8,2018-10-24,14:00:00,2,71,1,1,NULL
4,8,2018-10-24,14:00:00,57,54,0,0,NULL
4,8,2018-10-24,14:30:00,59,55,2,0,NULL
4,9,2018-10-31,14:30:00,32,55,3,1,NULL
4,9,2018-10-31,14:30:00,38,47,2,1,NULL
4,9,2018-10-31,14:45:00,71,44,2,5,NULL
4,9,2018-10-31,14:30:00,54,2,2,2,NULL
4,9,2018-10-31,14:00:00,57,59,2,4,NULL
4,10,2018-11-07,16:00:00,55,36,1,2,NULL
4,10,2018-11-07,13:30:00,47,71,1,1,NULL
4,10,2018-11-07,14:30:00,44,54,0,2,NULL
4,10,2018-11-07,14:00:00,2,57,4,0,NULL
4,10,2018-11-07,14:30:00,59,32,1,1,NULL
4,11,2018-11-14,14:30:00,36,32,2,7,NULL
4,11,2018-11-14,14:30:00,38,55,2,3,NULL
4,11,2018-11-14,14:30:00,54,47,3,1,NULL
4,11,2018-11-14,14:00:00,57,44,0,4,NULL
4,11,2018-11-14,14:00:00,2,59,2,2,NULL
4,12,2018-12-05,14:00:00,2,44,1,1,NULL
4,12,2018-12-05,14:00:00,57,47,0,2,NULL
4,12,2018-12-05,14:45:00,71,55,2,0,NULL
4,12,2018-12-05,14:30:00,38,32,0,3,NULL
4,12,2018-12-05,14:30:00,59,36,4,4,NULL
4,13,2018-12-12,13:30:00,47,2,2,3,NULL
4,13,2018-12-12,14:30:00,44,59,0,2,NULL
4,13,2018-12-12,14:30:00,32,71,3,10,NULL
4,13,2018-12-12,16:00:00,55,54,0,6,NULL
4,13,2018-12-12,14:30:00,36,38,3,2,NULL
4,14,2018-12-19,14:30:00,44,47,1,1,NULL
4,14,2018-12-19,14:00:00,57,55,1,4,NULL
4,14,2018-12-19,14:30:00,54,32,1,0,NULL
4,14,2018-12-19,14:45:00,71,36,2,0,NULL
4,14,2018-12-19,14:30:00,59,38,2,1,NULL
4,15,2019-01-09,16:00:00,55,2,4,0,NULL
4,15,2019-01-09,14:30:00,32,57,2,2,NULL
4,15,2019-01-09,14:30:00,36,54,4,4,NULL
4,15,2019-01-09,14:30:00,38,71,3,0,NULL
4,15,2019-01-09,13:30:00,47,59,4,0,NULL
4,16,2019-01-16,16:00:00,55,44,4,6,NULL
4,16,2019-01-16,14:00:00,2,32,0,5,NULL
4,16,2019-01-16,14:00:00,57,36,5,0,NULL
4,16,2019-01-16,14:30:00,54,38,2,4,NULL
4,16,2019-01-16,14:30:00,59,71,1,4,NULL
4,17,2019-01-23,16:00:00,55,47,1,2,NULL
4,17,2019-01-23,14:30:00,32,44,1,0,NULL
4,17,2019-01-23,14:30:00,36,2,0,2,NULL
4,17,2019-01-23,14:30:00,38,57,2,1,NULL
4,17,2019-01-23,14:45:00,71,54,0,1,NULL
4,18,2019-01-30,13:30:00,47,32,2,2,NULL
4,18,2019-01-30,14:30:00,44,36,2,2,NULL
4,18,2019-01-30,14:00:00,2,38,4,5,NULL
4,18,2019-01-30,14:00:00,57,71,3,0,NULL
4,18,2019-01-30,14:30:00,59,54,0,0,NULL
4,19,2019-02-06,14:30:00,36,47,0,1,NULL
4,19,2019-02-06,14:30:00,38,44,2,1,NULL
4,19,2019-02-06,14:45:00,71,2,0,4,NULL
4,19,2019-02-06,14:30:00,54,57,0,3,NULL
4,19,2019-02-06,16:00:00,55,59,2,2,NULL
4,20,2019-04-10,16:00:00,55,32,3,1,NULL
4,20,2019-04-10,13:30:00,47,38,0,1,NULL
4,20,2019-04-10,15:00:00,44,71,3,4,NULL
4,20,2019-04-10,14:00:00,2,54,1,0,NULL
4,20,2019-04-10,14:30:00,59,57,4,3,NULL
4,21,2019-04-17,14:30:00,36,55,0,2,NULL
4,21,2019-04-17,15:00:00,71,47,3,2,NULL
4,21,2019-04-17,14:30:00,54,44,0,0,NULL
4,21,2019-04-17,14:00:00,57,2,3,4,NULL
4,21,2019-04-17,14:30:00,32,59,5,3,NULL
